arm,template_id,amplitude,family,reducer,combiner,full32_power,first16_minus_full32,interpretation
cmbonly999,MIX_PLANAR,0.5,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.07955256570713391,0.0016426783479349255,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,1.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.1444383604505632,0.004341364205256548,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,2.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.49413329161451813,0.00915206508135169,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,4.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.8857165206508135,0.0007040050062577796,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,8.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.9930772841051314,-0.001056007509386725,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,0.25,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.05784574468085106,-0.002776908635794738,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,0.5,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.07751877346683354,0.0006257822277847269,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,1.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.15691489361702127,-0.002190237797246558,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,2.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.40218241551939926,-0.007079161451814808,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,4.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.3487953692115144,-0.01337609511889859,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,8.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.26286764705882354,-0.030311326658322923,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,0.25,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,0.5,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,1.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,2.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,4.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,8.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,0.25,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,0.5,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,1.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,2.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,4.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,8.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,0.25,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,0.5,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,1.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,2.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,4.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,8.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,0.25,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,0.5,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,1.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,2.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,4.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,8.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,0.25,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,0.5,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,1.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,2.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,4.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,8.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,0.25,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.04458698372966208,-0.0007040050062578213,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,0.5,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.07016583229036295,0.00023466833541926913,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,1.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.27452284105131414,-0.0088000625782228,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,2.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.8883369837296621,-0.00254224030037542,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,4.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.9971057571964956,0.0014080100125156703,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,8.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,0.25,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.03559136420525657,-0.001720901126408006,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,0.5,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.0371558197747184,-0.0012515644555694608,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,1.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.044978097622027535,0.00023466833541927606,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,2.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.15546777221526908,-0.0020729036295369097,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,4.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.48494211514392993,0.005436483103879841,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,8.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.9500156445556946,0.0066489361702127825,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,0.25,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.04048028785982478,-0.0014471214017521897,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,0.5,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.047129224030037546,-0.0005084480600750924,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,1.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.09304599499374218,-0.0034026908635794717,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,2.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.44094180225281604,-0.009856070087609525,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,4.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.9125469336670838,0.002190237797246586,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,8.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.9994133291614519,0.00011733416770953742,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,0.25,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.038720275344180224,0.00046933667083855213,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,0.5,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.04869367959949938,0.0012124530663329136,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,1.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.0837374843554443,0.00176001251564456,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,2.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.4051548811013767,0.005514705882352977,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,4.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.8559136420525657,-0.0031289111389236623,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,8.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.9923732790988736,-0.0013688986232791578,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,0.25,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.03868116395494368,-0.0009777847309136375,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,0.5,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.04740300375469337,-0.00015644555694618867,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,1.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.092029098873592,-0.0008213391739674697,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,2.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.28125,-0.00387202753441801,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,4.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.2728801627033792,-0.004888923654568222,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,8.0,FROZEN_MES_10,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.19907697121401752,-0.011733416770963706,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,0.25,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.047324780976220275,0.001095118898623279,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,0.5,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.050571026282853565,0.0009777847309136445,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,1.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.13063204005006257,0.0024249061326658272,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,2.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.9117255944931164,-0.0003520025031289453,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,4.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,8.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,0.25,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.06073998748435545,0.0013688986232790953,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,0.5,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.1309058197747184,0.0009777847309136445,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,1.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.6388845431789737,-0.003011576971214014,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,2.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.9999608886107635,-3.9111389236623495e-05,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,4.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,8.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,0.25,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.05029724655819775,0.0011733416770963664,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,0.5,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.08659261576971214,7.822277847309433e-05,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,1.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.32509386733416773,0.0014862327909886952,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,2.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.9867021276595744,0.001877346683354264,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,4.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,8.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,0.25,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.05096214017521902,-0.0002737797246558163,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,0.5,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.08217302878598248,0.0016817897371714657,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,1.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.3149640175219024,0.0005084480600750507,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,2.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.9829474342928661,-0.00015644555694627194,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,4.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,8.0,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,0.25,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.053230600750938675,0.000430225281601998,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,0.5,FROZEN_FRAME_FREE_IRREP_8,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.07900500625782228,0.0014862327909887368,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
