absent_feature_ids,krylov_plane_status,krylov_rank,mixed_vector_status,primary_family_disposition,q_spectrum_status,row_id,row_index
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00783,784
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00784,785
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00785,786
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00786,787
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00787,788
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00788,789
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00789,790
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00790,791
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00791,792
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00792,793
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00793,794
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00794,795
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00795,796
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00796,797
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00797,798
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00798,799
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00799,800
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00800,801
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00801,802
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00802,803
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00803,804
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00804,805
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00805,806
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00806,807
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00807,808
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00808,809
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00809,810
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00810,811
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00811,812
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00812,813
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00813,814
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00814,815
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00815,816
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00816,817
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00817,818
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00818,819
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00819,820
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00820,821
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00821,822
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00822,823
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00823,824
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00824,825
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00825,826
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00826,827
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00827,828
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00828,829
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00829,830
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00830,831
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00831,832
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00832,833
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00833,834
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00834,835
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00835,836
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00836,837
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00837,838
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00838,839
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00839,840
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00840,841
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00841,842
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00842,843
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00843,844
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00844,845
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00845,846
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00846,847
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00847,848
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00848,849
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00849,850
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00850,851
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00851,852
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00852,853
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00853,854
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00854,855
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00855,856
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00856,857
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00857,858
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00858,859
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00859,860
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00860,861
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00861,862
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00862,863
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00863,864
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00864,865
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00865,866
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00866,867
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00867,868
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00868,869
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00869,870
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00870,871
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00871,872
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00872,873
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00873,874
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00874,875
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00875,876
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00876,877
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00877,878
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00878,879
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00879,880
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00880,881
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00881,882
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00882,883
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00883,884
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00884,885
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00885,886
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00886,887
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00887,888
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00888,889
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00889,890
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00890,891
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00891,892
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00892,893
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00893,894
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00894,895
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00895,896
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00896,897
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00897,898
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00898,899
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00899,900
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00900,901
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00901,902
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00902,903
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00903,904
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00904,905
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00905,906
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00906,907
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00907,908
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00908,909
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00909,910
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00910,911
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00911,912
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00912,913
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00913,914
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00914,915
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00915,916
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00916,917
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00917,918
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00918,919
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00919,920
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00920,921
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00921,922
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00922,923
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00923,924
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00924,925
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00925,926
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00926,927
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00927,928
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00928,929
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00929,930
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00930,931
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00931,932
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00932,933
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00933,934
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00934,935
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00935,936
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00936,937
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00937,938
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00938,939
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00939,940
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00940,941
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00941,942
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00942,943
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00943,944
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00944,945
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00945,946
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00946,947
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00947,948
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00948,949
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00949,950
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00950,951
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00951,952
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00952,953
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00953,954
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00954,955
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00955,956
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00956,957
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00957,958
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00958,959
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00959,960
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00960,961
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00961,962
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00962,963
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00963,964
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00964,965
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00965,966
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00966,967
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00967,968
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00968,969
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00969,970
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00971,971
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00972,972
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00973,973
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00974,974
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00975,975
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00976,976
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00977,977
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00978,978
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00979,979
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00980,980
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00981,981
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00982,982
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00983,983
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00984,984
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00985,985
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00986,986
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00987,987
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00988,988
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00989,989
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00990,990
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00991,991
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00992,992
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00993,993
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00994,994
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00995,995
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00996,996
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00997,997
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00998,998
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00999,999
